,gt_label,gt_rank,gt_score,top1_label,top1_score,score_gap,image_path,difficulty,scale_score
451,9,0,33.45781326293945,9,33.45781326293945,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/228.jpg,soft,0.094557893044342
453,9,1,31.201889038085938,5,32.6048583984375,1.4029693603515625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/773.jpg,hard,0.07565665871941316
457,9,0,32.99327850341797,9,32.99327850341797,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/337.jpg,soft,0.10618928939938405
460,9,0,33.251617431640625,9,33.251617431640625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/507.jpg,soft,0.08615372356088899
462,9,0,30.38294219970703,9,30.38294219970703,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/350.jpg,soft,0.06255900201450627
464,9,0,30.944969177246094,9,30.944969177246094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/780.jpg,soft,0.06986317940435412
468,9,3,30.085182189941406,6,30.51297950744629,0.4277973175048828,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/363.jpg,hard,0.05089826957266312
470,9,0,30.83005142211914,9,30.83005142211914,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/755.jpg,soft,0.050005589439184914
473,9,1,31.95153045654297,5,33.367881774902344,1.416351318359375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/107.jpg,hard,0.12939018604128294
474,9,1,31.387611389160156,7,31.5703067779541,0.1826953887939453,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/065.jpg,medium,0.12570889448851097
477,9,0,32.168731689453125,9,32.168731689453125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/354.jpg,soft,0.07403174570943657
479,9,0,31.83039093017578,9,31.83039093017578,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/206.jpg,soft,0.08086831817437512
487,9,0,32.96998977661133,9,32.96998977661133,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/698.jpg,soft,0.138587463700377
488,9,0,32.29935836791992,9,32.29935836791992,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/681.jpg,soft,0.04872579396576321
489,9,0,33.270145416259766,9,33.270145416259766,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/198.jpg,soft,0.10061322027004566
490,9,1,30.284881591796875,12,30.335872650146484,0.050991058349609375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/003.jpg,medium,0.06733746432742027
491,9,0,32.90841293334961,9,32.90841293334961,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/528.jpg,soft,0.1404539579362049
497,9,0,31.21072006225586,9,31.21072006225586,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/624.jpg,soft,0.11004760819704561
500,9,0,31.913646697998047,9,31.913646697998047,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/445.jpg,soft,0.1173242455693411
509,9,0,30.862857818603516,9,30.862857818603516,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/769.jpg,soft,0.11698643195832048
514,9,0,32.69371032714844,9,32.69371032714844,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/469.jpg,soft,0.0650168050273857
515,9,0,31.311601638793945,9,31.311601638793945,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/073.jpg,soft,0.10209391261323394
517,9,2,31.71534538269043,5,32.00986099243164,0.29451560974121094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/102.jpg,medium,0.11925360600710788
521,9,1,31.606088638305664,6,31.724824905395508,0.11873626708984375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/783.jpg,medium,0.11906250695144527
522,9,0,31.265600204467773,9,31.265600204467773,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/394.jpg,soft,0.0577836595603087
525,9,0,31.090953826904297,9,31.090953826904297,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/777.jpg,soft,0.05300181269462542
526,9,1,30.48091697692871,4,30.69163703918457,0.21072006225585938,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/438.jpg,medium,0.11642838415637399
529,9,1,31.066593170166016,0,31.247833251953125,0.18124008178710938,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/351.jpg,medium,0.08572161118670177
532,9,2,29.81460952758789,7,31.020362854003906,1.2057533264160156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/183.jpg,hard,0.06419050753070243
533,9,0,32.43247604370117,9,32.43247604370117,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/041.jpg,soft,0.07090653262294333
535,9,0,33.322200775146484,9,33.322200775146484,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/219.jpg,soft,0.1337249316641777
539,9,1,30.43978500366211,14,31.077661514282227,0.6378765106201172,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/459.jpg,medium,0.05347908238826974
541,9,0,32.34048843383789,9,32.34048843383789,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/360.jpg,soft,0.10870002673443416
544,9,1,31.74831771850586,7,32.515193939208984,0.766876220703125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/020.jpg,medium,0.05020126578167103
546,9,0,31.643142700195312,9,31.643142700195312,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/523.jpg,soft,0.1275367307997403
547,9,0,32.046119689941406,9,32.046119689941406,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/222.jpg,soft,0.07134268167554506
548,9,0,32.335411071777344,9,32.335411071777344,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/787.jpg,soft,0.12911000680219675
551,9,1,31.766326904296875,5,32.58942413330078,0.8230972290039062,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/628.jpg,medium,0.09726298542121223
552,9,1,30.66452980041504,4,32.77680969238281,2.1122798919677734,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/692.jpg,hard,0.1380606001544031
557,9,0,30.95244026184082,9,30.95244026184082,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/557.jpg,soft,0.11835364875738977
562,9,1,31.26613426208496,5,31.34622573852539,0.08009147644042969,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/204.jpg,medium,0.08044606797270232
563,9,0,34.65863037109375,9,34.65863037109375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/570.jpg,soft,0.05587579270518788
568,9,0,31.501670837402344,9,31.501670837402344,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/224.jpg,soft,0.06758434191645205
572,9,0,32.17821502685547,9,32.17821502685547,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/616.jpg,soft,0.1098341417293561
573,9,0,31.26415252685547,9,31.26415252685547,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/749.jpg,soft,0.09096341632131727
575,9,0,31.072065353393555,9,31.072065353393555,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/495.jpg,soft,0.08774243491235842
578,9,0,31.24666404724121,9,31.24666404724121,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/497.jpg,soft,0.06520100348784783
579,9,2,32.58378219604492,14,33.56341552734375,0.9796333312988281,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/686.jpg,medium,0.10192157368362559
585,9,0,35.98788070678711,9,35.98788070678711,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/210.jpg,soft,0.13111822099006548
587,9,3,31.182226181030273,7,32.350624084472656,1.1683979034423828,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/181.jpg,hard,0.0668445509969425
588,9,0,30.980213165283203,9,30.980213165283203,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/484.jpg,soft,0.09407117394706668
598,9,1,32.28280258178711,5,33.48724365234375,1.2044410705566406,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/568.jpg,hard,0.06104397745830246
599,9,0,34.071311950683594,9,34.071311950683594,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/550.jpg,soft,0.07524896051417132
603,9,0,34.422847747802734,9,34.422847747802734,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/389.jpg,soft,0.12610848966591928
609,9,0,32.34821319580078,9,32.34821319580078,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/432.jpg,soft,0.09856831899780401
611,9,0,32.595394134521484,9,32.595394134521484,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/399.jpg,soft,0.11758757712719883
612,9,0,34.49099349975586,9,34.49099349975586,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/074.jpg,soft,0.12076887877571113
614,9,1,30.932554244995117,4,31.75337028503418,0.8208160400390625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/479.jpg,medium,0.09780785036075818
615,9,3,30.001863479614258,7,32.29698181152344,2.2951183319091797,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/409.jpg,hard,0.09502506132258418
616,9,2,30.151947021484375,5,30.690547943115234,0.5386009216308594,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/791.jpg,medium,0.1348707347838257
618,9,0,32.179134368896484,9,32.179134368896484,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/098.jpg,soft,0.1044838070354295
623,9,1,28.595788955688477,4,28.92630958557129,0.3305206298828125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/054.jpg,medium,0.10774753336904874
624,9,0,34.59642028808594,9,34.59642028808594,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/546.jpg,soft,0.06726449755655896
627,9,3,31.354135513305664,5,32.94265365600586,1.5885181427001953,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/786.jpg,hard,0.07397024659678768
630,9,0,33.50300598144531,9,33.50300598144531,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/052.jpg,soft,0.10079885905491603
633,9,0,31.10174560546875,9,31.10174560546875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/184.jpg,soft,0.13415545295362752
641,9,2,31.293895721435547,0,31.692928314208984,0.3990325927734375,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/540.jpg,medium,0.12109045489766998
644,9,0,32.154075622558594,9,32.154075622558594,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/666.jpg,soft,0.03875493470989837
646,9,0,32.25706481933594,9,32.25706481933594,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/172.jpg,soft,0.10601056778983926
647,9,2,30.445636749267578,4,33.197967529296875,2.752330780029297,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/553.jpg,hard,0.08012010909621425
648,9,0,32.96042251586914,9,32.96042251586914,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/019.jpg,soft,0.03734257135964484
650,9,4,30.823516845703125,4,34.26726531982422,3.4437484741210938,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/082.jpg,hard,0.12869400705647138
653,9,1,29.965557098388672,7,30.927976608276367,0.9624195098876953,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/610.jpg,medium,0.12549035720173116
654,9,1,32.38331985473633,14,32.56433868408203,0.18101882934570312,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/217.jpg,medium,0.10192427884889704
659,9,0,32.85691833496094,9,32.85691833496094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/608.jpg,soft,0.09455815591414035
663,9,0,32.78491973876953,9,32.78491973876953,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/600.jpg,soft,0.11908143320909928
664,9,0,31.06779670715332,9,31.06779670715332,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/348.jpg,soft,0.055200884981827195
666,9,0,31.58169937133789,9,31.58169937133789,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/404.jpg,soft,0.1320982388068631
671,9,0,29.864927291870117,9,29.864927291870117,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/413.jpg,medium,0.132764474796555
678,9,0,32.34750747680664,9,32.34750747680664,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/437.jpg,soft,0.12881766077114026
684,9,0,32.79069900512695,9,32.79069900512695,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/471.jpg,soft,0.13912255551214248
687,9,0,33.293148040771484,9,33.293148040771484,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/733.jpg,soft,0.1235806887259065
688,9,1,29.438447952270508,7,30.40994644165039,0.9714984893798828,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/398.jpg,medium,0.12205441494729438
697,9,0,27.96319580078125,9,27.96319580078125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/508.jpg,medium,0.11861636937867318
706,9,0,32.8446159362793,9,32.8446159362793,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/547.jpg,soft,0.07115415408976691
708,9,0,31.28629493713379,9,31.28629493713379,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/170.jpg,soft,0.07843747430815791
709,9,3,31.294771194458008,7,33.922584533691406,2.6278133392333984,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/707.jpg,hard,0.08975794924114973
710,9,1,29.77298355102539,4,30.947538375854492,1.1745548248291016,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/428.jpg,hard,0.13411787988125812
711,9,0,31.80348014831543,9,31.80348014831543,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/324.jpg,soft,0.07845174644550625
714,9,1,31.186851501464844,5,31.429227828979492,0.24237632751464844,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/549.jpg,medium,0.05754414745274547
715,9,0,30.870779037475586,9,30.870779037475586,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/519.jpg,soft,0.1307664898206763
716,9,2,31.900718688964844,5,32.608909606933594,0.70819091796875,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/697.jpg,medium,0.06674635821258554
717,9,0,31.362178802490234,9,31.362178802490234,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/175.jpg,soft,0.1315453445204154
721,9,1,32.545467376708984,6,32.55013656616211,0.004669189453125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/607.jpg,medium,0.10610601039634288
730,9,0,34.62617492675781,9,34.62617492675781,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/009.jpg,soft,0.06797276513734893
731,9,0,32.838138580322266,9,32.838138580322266,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/045.jpg,soft,0.0696209634460048
734,9,4,28.579627990722656,14,31.075054168701172,2.4954261779785156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/097.jpg,hard,0.1125882703757439
746,9,1,32.446197509765625,6,32.7481575012207,0.3019599914550781,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/752.jpg,medium,0.11925314520985594
750,9,0,31.305166244506836,9,31.305166244506836,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/091.jpg,soft,0.04101165670272339
754,9,0,31.86200523376465,9,31.86200523376465,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/640.jpg,soft,0.04959192651080218
757,9,0,32.246158599853516,9,32.246158599853516,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/542.jpg,soft,0.09269124108955595
760,9,0,32.29209899902344,9,32.29209899902344,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/013.jpg,soft,0.10269982573799522
766,9,0,33.6790771484375,9,33.6790771484375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/647.jpg,soft,0.11331521349503515
767,9,3,27.489490509033203,4,30.42876434326172,2.9392738342285156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/395.jpg,hard,0.14022983155363922
771,9,0,31.690004348754883,9,31.690004348754883,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Mountain/504.jpg,soft,0.09938589151830121
